artist_emb_0,artist_emb_1,artist_emb_2,artist_emb_3,artist_emb_4,artist_emb_5,artist_emb_6,artist_emb_7,artist_emb_8,artist_emb_9,artist_emb_10,artist_emb_11,artist_emb_12,artist_emb_13,artist_emb_14,artist_emb_15
-0.97258663,0.9870663,0.9974389,-0.96885324,-0.99041486,-0.9873197,0.982459,-0.36910343,0.36848852,-0.99473584,0.7762225,-0.9966455,-0.9921168,0.04268932,-0.94502044,-0.5603253
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
-0.9705708,-0.99763423,0.9956644,0.994433,-0.996776,0.9909937,0.9844982,0.99511105,0.9945656,-0.98169583,0.9987008,0.9618727,0.9986616,0.68363464,-0.98193043,0.53518236
-0.9794229,-0.90925556,-0.3675501,0.98247856,0.56401145,-0.72418845,-0.93651074,0.9794949,-0.10968356,0.673871,-0.7342298,0.020585032,-0.97824305,-0.95834434,0.9868961,0.16542287
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.97258663,0.9870663,0.9974389,-0.96885324,-0.99041486,-0.9873197,0.982459,-0.36910343,0.36848852,-0.99473584,0.7762225,-0.9966455,-0.9921168,0.04268932,-0.94502044,-0.5603253
-0.994522,0.9914861,-0.96129954,-0.99607795,0.7028386,-0.9669724,0.9939047,0.99068725,0.9304819,0.85720825,0.97147936,0.22753109,0.9923316,-0.9831595,0.9788596,-0.2184839
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.9922924,0.9893604,0.982826,-0.9921898,0.068512134,0.9952914,-0.99630755,-0.94589883,0.9964217,0.8318107,0.96524936,0.20330316,0.9608009,-0.9974234,-0.92282224,-0.96685493
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
0.9448327,0.69439125,0.99152374,0.9487597,0.80824757,0.98016953,0.9669189,-0.8839857,-0.97558546,0.31218222,-0.8563638,0.8505576,0.9866665,0.99878305,-0.8884743,-0.9675045
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.9794229,-0.90925556,-0.3675501,0.98247856,0.56401145,-0.72418845,-0.93651074,0.9794949,-0.10968356,0.673871,-0.7342298,0.020585032,-0.97824305,-0.95834434,0.9868961,0.16542287
0.9899295,0.098271124,-0.9850886,0.90074915,0.024760375,-0.9510421,0.57981324,-0.29086697,-0.05011964,0.0719544,-0.018521825,0.68651503,-0.99482054,0.9862575,0.7061252,-0.9538461
-0.9705708,-0.99763423,0.9956644,0.994433,-0.996776,0.9909937,0.9844982,0.99511105,0.9945656,-0.98169583,0.9987008,0.9618727,0.9986616,0.68363464,-0.98193043,0.53518236
0.9899295,0.098271124,-0.9850886,0.90074915,0.024760375,-0.9510421,0.57981324,-0.29086697,-0.05011964,0.0719544,-0.018521825,0.68651503,-0.99482054,0.9862575,0.7061252,-0.9538461
-0.9705708,-0.99763423,0.9956644,0.994433,-0.996776,0.9909937,0.9844982,0.99511105,0.9945656,-0.98169583,0.9987008,0.9618727,0.9986616,0.68363464,-0.98193043,0.53518236
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
0.9899295,0.098271124,-0.9850886,0.90074915,0.024760375,-0.9510421,0.57981324,-0.29086697,-0.05011964,0.0719544,-0.018521825,0.68651503,-0.99482054,0.9862575,0.7061252,-0.9538461
-0.9803924,-0.9987605,0.99681073,-0.9917714,-0.997614,-0.9901127,0.98573273,-0.98099375,0.9454513,-0.992479,0.99725723,-0.9913299,-0.9970422,0.012748481,-0.98595095,0.7338513
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.9803924,-0.9987605,0.99681073,-0.9917714,-0.997614,-0.9901127,0.98573273,-0.98099375,0.9454513,-0.992479,0.99725723,-0.9913299,-0.9970422,0.012748481,-0.98595095,0.7338513
-0.9705708,-0.99763423,0.9956644,0.994433,-0.996776,0.9909937,0.9844982,0.99511105,0.9945656,-0.98169583,0.9987008,0.9618727,0.9986616,0.68363464,-0.98193043,0.53518236
-0.9795984,0.9647297,0.9605558,-0.9781026,0.070854396,0.9813393,-0.97936004,-0.8510893,0.97774196,0.80103105,0.76177186,0.26365575,0.92207134,-0.9843234,-0.8632019,-0.947057
-0.9699707,-0.984473,0.9873571,-0.97488505,-0.98827034,-0.984047,0.9697479,-0.96750337,0.91684973,-0.9187656,0.98627746,-0.98426074,-0.98175704,0.07807292,-0.97091246,0.80707544
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
0.96843237,0.7567943,0.9851491,0.96655715,0.77875096,0.98492837,0.97634774,-0.90130734,-0.9648631,0.40124944,-0.86078006,0.86573106,0.985963,0.9915695,-0.9164471,-0.96446383
0.97352815,0.06288064,-0.9431298,0.789975,0.022601586,-0.9041448,-0.23149484,-0.24991736,-0.02806664,0.07539877,-0.020119635,0.493624,-0.97691727,0.977271,0.6630846,-0.941997
-0.9612465,0.9504997,0.98583525,-0.9444681,-0.97223103,-0.9785012,0.9697804,-0.45424947,0.3096929,-0.97869986,0.73119164,-0.98924434,-0.97019255,0.08433346,-0.929134,-0.59128505
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.92149436,-0.9870128,0.9861629,0.9694708,-0.9744008,0.9822801,0.96717846,0.9801625,0.9850586,-0.87434,0.99033046,0.9327837,0.9892954,0.6450024,-0.9579571,0.62814814
-0.95209414,-0.9652924,-0.9642421,-0.5905552,-0.96394026,-0.9170429,0.8991322,0.9600285,0.31915855,-0.97418016,0.94139653,-0.941672,-0.9825079,0.057994034,0.97247297,0.017882414
-0.9699707,-0.984473,0.9873571,-0.97488505,-0.98827034,-0.984047,0.9697479,-0.96750337,0.91684973,-0.9187656,0.98627746,-0.98426074,-0.98175704,0.07807292,-0.97091246,0.80707544
0.96843237,0.7567943,0.9851491,0.96655715,0.77875096,0.98492837,0.97634774,-0.90130734,-0.9648631,0.40124944,-0.86078006,0.86573106,0.985963,0.9915695,-0.9164471,-0.96446383
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.9795984,0.9647297,0.9605558,-0.9781026,0.070854396,0.9813393,-0.97936004,-0.8510893,0.97774196,0.80103105,0.76177186,0.26365575,0.92207134,-0.9843234,-0.8632019,-0.947057
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
0.96843237,0.7567943,0.9851491,0.96655715,0.77875096,0.98492837,0.97634774,-0.90130734,-0.9648631,0.40124944,-0.86078006,0.86573106,0.985963,0.9915695,-0.9164471,-0.96446383
0.97352815,0.06288064,-0.9431298,0.789975,0.022601586,-0.9041448,-0.23149484,-0.24991736,-0.02806664,0.07539877,-0.020119635,0.493624,-0.97691727,0.977271,0.6630846,-0.941997
-0.9795984,0.9647297,0.9605558,-0.9781026,0.070854396,0.9813393,-0.97936004,-0.8510893,0.97774196,0.80103105,0.76177186,0.26365575,0.92207134,-0.9843234,-0.8632019,-0.947057
0.97352815,0.06288064,-0.9431298,0.789975,0.022601586,-0.9041448,-0.23149484,-0.24991736,-0.02806664,0.07539877,-0.020119635,0.493624,-0.97691727,0.977271,0.6630846,-0.941997
-0.92149436,-0.9870128,0.9861629,0.9694708,-0.9744008,0.9822801,0.96717846,0.9801625,0.9850586,-0.87434,0.99033046,0.9327837,0.9892954,0.6450024,-0.9579571,0.62814814
-0.9699707,-0.984473,0.9873571,-0.97488505,-0.98827034,-0.984047,0.9697479,-0.96750337,0.91684973,-0.9187656,0.98627746,-0.98426074,-0.98175704,0.07807292,-0.97091246,0.80707544
-0.9612465,0.9504997,0.98583525,-0.9444681,-0.97223103,-0.9785012,0.9697804,-0.45424947,0.3096929,-0.97869986,0.73119164,-0.98924434,-0.97019255,0.08433346,-0.929134,-0.59128505
-0.95209414,-0.9652924,-0.9642421,-0.5905552,-0.96394026,-0.9170429,0.8991322,0.9600285,0.31915855,-0.97418016,0.94139653,-0.941672,-0.9825079,0.057994034,0.97247297,0.017882414
-0.98508567,0.9565248,-0.9463779,-0.98234874,0.68420553,-0.9535515,0.9829193,0.96447307,0.8417406,0.7874722,0.9042879,0.26823416,0.9613758,-0.9546765,0.9622066,-0.32980996
-0.9612465,0.9504997,0.98583525,-0.9444681,-0.97223103,-0.9785012,0.9697804,-0.45424947,0.3096929,-0.97869986,0.73119164,-0.98924434,-0.97019255,0.08433346,-0.929134,-0.59128505
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.9612465,0.9504997,0.98583525,-0.9444681,-0.97223103,-0.9785012,0.9697804,-0.45424947,0.3096929,-0.97869986,0.73119164,-0.98924434,-0.97019255,0.08433346,-0.929134,-0.59128505
-0.92149436,-0.9870128,0.9861629,0.9694708,-0.9744008,0.9822801,0.96717846,0.9801625,0.9850586,-0.87434,0.99033046,0.9327837,0.9892954,0.6450024,-0.9579571,0.62814814
0.96843237,0.7567943,0.9851491,0.96655715,0.77875096,0.98492837,0.97634774,-0.90130734,-0.9648631,0.40124944,-0.86078006,0.86573106,0.985963,0.9915695,-0.9164471,-0.96446383
-0.9699707,-0.984473,0.9873571,-0.97488505,-0.98827034,-0.984047,0.9697479,-0.96750337,0.91684973,-0.9187656,0.98627746,-0.98426074,-0.98175704,0.07807292,-0.97091246,0.80707544
0.96843237,0.7567943,0.9851491,0.96655715,0.77875096,0.98492837,0.97634774,-0.90130734,-0.9648631,0.40124944,-0.86078006,0.86573106,0.985963,0.9915695,-0.9164471,-0.96446383
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.9612465,0.9504997,0.98583525,-0.9444681,-0.97223103,-0.9785012,0.9697804,-0.45424947,0.3096929,-0.97869986,0.73119164,-0.98924434,-0.97019255,0.08433346,-0.929134,-0.59128505
0.96843237,0.7567943,0.9851491,0.96655715,0.77875096,0.98492837,0.97634774,-0.90130734,-0.9648631,0.40124944,-0.86078006,0.86573106,0.985963,0.9915695,-0.9164471,-0.96446383
-0.9699707,-0.984473,0.9873571,-0.97488505,-0.98827034,-0.984047,0.9697479,-0.96750337,0.91684973,-0.9187656,0.98627746,-0.98426074,-0.98175704,0.07807292,-0.97091246,0.80707544
-0.9699707,-0.984473,0.9873571,-0.97488505,-0.98827034,-0.984047,0.9697479,-0.96750337,0.91684973,-0.9187656,0.98627746,-0.98426074,-0.98175704,0.07807292,-0.97091246,0.80707544
-0.9795984,0.9647297,0.9605558,-0.9781026,0.070854396,0.9813393,-0.97936004,-0.8510893,0.97774196,0.80103105,0.76177186,0.26365575,0.92207134,-0.9843234,-0.8632019,-0.947057
-0.9612465,0.9504997,0.98583525,-0.9444681,-0.97223103,-0.9785012,0.9697804,-0.45424947,0.3096929,-0.97869986,0.73119164,-0.98924434,-0.97019255,0.08433346,-0.929134,-0.59128505
-0.9612465,0.9504997,0.98583525,-0.9444681,-0.97223103,-0.9785012,0.9697804,-0.45424947,0.3096929,-0.97869986,0.73119164,-0.98924434,-0.97019255,0.08433346,-0.929134,-0.59128505
0.97352815,0.06288064,-0.9431298,0.789975,0.022601586,-0.9041448,-0.23149484,-0.24991736,-0.02806664,0.07539877,-0.020119635,0.493624,-0.97691727,0.977271,0.6630846,-0.941997
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.9795984,0.9647297,0.9605558,-0.9781026,0.070854396,0.9813393,-0.97936004,-0.8510893,0.97774196,0.80103105,0.76177186,0.26365575,0.92207134,-0.9843234,-0.8632019,-0.947057
-0.9773852,-0.10004809,-0.9269036,-0.9757089,0.7134653,-0.9590387,0.97688556,0.6872492,0.88036233,0.32017463,0.95458794,0.08971157,0.33438915,-0.7530668,0.93308604,0.36146003
-0.95209414,-0.9652924,-0.9642421,-0.5905552,-0.96394026,-0.9170429,0.8991322,0.9600285,0.31915855,-0.97418016,0.94139653,-0.941672,-0.9825079,0.057994034,0.97247297,0.017882414
-0.95209414,-0.9652924,-0.9642421,-0.5905552,-0.96394026,-0.9170429,0.8991322,0.9600285,0.31915855,-0.97418016,0.94139653,-0.941672,-0.9825079,0.057994034,0.97247297,0.017882414
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.92149436,-0.9870128,0.9861629,0.9694708,-0.9744008,0.9822801,0.96717846,0.9801625,0.9850586,-0.87434,0.99033046,0.9327837,0.9892954,0.6450024,-0.9579571,0.62814814
-0.95209414,-0.9652924,-0.9642421,-0.5905552,-0.96394026,-0.9170429,0.8991322,0.9600285,0.31915855,-0.97418016,0.94139653,-0.941672,-0.9825079,0.057994034,0.97247297,0.017882414
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.95209414,-0.9652924,-0.9642421,-0.5905552,-0.96394026,-0.9170429,0.8991322,0.9600285,0.31915855,-0.97418016,0.94139653,-0.941672,-0.9825079,0.057994034,0.97247297,0.017882414
0.9673998,0.89574,-0.8321005,-0.9638746,0.42689255,-0.90094393,-0.9544777,-0.9260964,-0.03366079,0.75337815,-0.8035725,0.0581392,-0.86947244,-0.9773209,0.9715618,0.9726125
-0.98508567,0.9565248,-0.9463779,-0.98234874,0.68420553,-0.9535515,0.9829193,0.96447307,0.8417406,0.7874722,0.9042879,0.26823416,0.9613758,-0.9546765,0.9622066,-0.32980996
-0.98508567,0.9565248,-0.9463779,-0.98234874,0.68420553,-0.9535515,0.9829193,0.96447307,0.8417406,0.7874722,0.9042879,0.26823416,0.9613758,-0.9546765,0.9622066,-0.32980996
-0.9699707,-0.984473,0.9873571,-0.97488505,-0.98827034,-0.984047,0.9697479,-0.96750337,0.91684973,-0.9187656,0.98627746,-0.98426074,-0.98175704,0.07807292,-0.97091246,0.80707544
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
0.97352815,0.06288064,-0.9431298,0.789975,0.022601586,-0.9041448,-0.23149484,-0.24991736,-0.02806664,0.07539877,-0.020119635,0.493624,-0.97691727,0.977271,0.6630846,-0.941997
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
0.97352815,0.06288064,-0.9431298,0.789975,0.022601586,-0.9041448,-0.23149484,-0.24991736,-0.02806664,0.07539877,-0.020119635,0.493624,-0.97691727,0.977271,0.6630846,-0.941997
-0.95209414,-0.9652924,-0.9642421,-0.5905552,-0.96394026,-0.9170429,0.8991322,0.9600285,0.31915855,-0.97418016,0.94139653,-0.941672,-0.9825079,0.057994034,0.97247297,0.017882414
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.95626825,0.94899726,0.992995,-0.92273796,-0.9763542,0.9882926,0.97562224,-0.07194035,0.9775156,-0.9784209,0.97340626,-0.98681366,0.9645221,0.7065365,-0.6478689,-0.6452076
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.97258663,0.9870663,0.9974389,-0.96885324,-0.99041486,-0.9873197,0.982459,-0.36910343,0.36848852,-0.99473584,0.7762225,-0.9966455,-0.9921168,0.04268932,-0.94502044,-0.5603253
-0.994522,0.9914861,-0.96129954,-0.99607795,0.7028386,-0.9669724,0.9939047,0.99068725,0.9304819,0.85720825,0.97147936,0.22753109,0.9923316,-0.9831595,0.9788596,-0.2184839
-0.97258663,0.9870663,0.9974389,-0.96885324,-0.99041486,-0.9873197,0.982459,-0.36910343,0.36848852,-0.99473584,0.7762225,-0.9966455,-0.9921168,0.04268932,-0.94502044,-0.5603253
-0.9922924,0.9893604,0.982826,-0.9921898,0.068512134,0.9952914,-0.99630755,-0.94589883,0.9964217,0.8318107,0.96524936,0.20330316,0.9608009,-0.9974234,-0.92282224,-0.96685493
-0.97258663,0.9870663,0.9974389,-0.96885324,-0.99041486,-0.9873197,0.982459,-0.36910343,0.36848852,-0.99473584,0.7762225,-0.9966455,-0.9921168,0.04268932,-0.94502044,-0.5603253
0.9899295,0.098271124,-0.9850886,0.90074915,0.024760375,-0.9510421,0.57981324,-0.29086697,-0.05011964,0.0719544,-0.018521825,0.68651503,-0.99482054,0.9862575,0.7061252,-0.9538461
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.9803924,-0.9987605,0.99681073,-0.9917714,-0.997614,-0.9901127,0.98573273,-0.98099375,0.9454513,-0.992479,0.99725723,-0.9913299,-0.9970422,0.012748481,-0.98595095,0.7338513
-0.9803924,-0.9987605,0.99681073,-0.9917714,-0.997614,-0.9901127,0.98573273,-0.98099375,0.9454513,-0.992479,0.99725723,-0.9913299,-0.9970422,0.012748481,-0.98595095,0.7338513
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
0.9899295,0.098271124,-0.9850886,0.90074915,0.024760375,-0.9510421,0.57981324,-0.29086697,-0.05011964,0.0719544,-0.018521825,0.68651503,-0.99482054,0.9862575,0.7061252,-0.9538461
-0.9803924,-0.9987605,0.99681073,-0.9917714,-0.997614,-0.9901127,0.98573273,-0.98099375,0.9454513,-0.992479,0.99725723,-0.9913299,-0.9970422,0.012748481,-0.98595095,0.7338513
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
-0.97258663,0.9870663,0.9974389,-0.96885324,-0.99041486,-0.9873197,0.982459,-0.36910343,0.36848852,-0.99473584,0.7762225,-0.9966455,-0.9921168,0.04268932,-0.94502044,-0.5603253
-0.97258663,0.9870663,0.9974389,-0.96885324,-0.99041486,-0.9873197,0.982459,-0.36910343,0.36848852,-0.99473584,0.7762225,-0.9966455,-0.9921168,0.04268932,-0.94502044,-0.5603253
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
-0.9803924,-0.9987605,0.99681073,-0.9917714,-0.997614,-0.9901127,0.98573273,-0.98099375,0.9454513,-0.992479,0.99725723,-0.9913299,-0.9970422,0.012748481,-0.98595095,0.7338513
-0.9705708,-0.99763423,0.9956644,0.994433,-0.996776,0.9909937,0.9844982,0.99511105,0.9945656,-0.98169583,0.9987008,0.9618727,0.9986616,0.68363464,-0.98193043,0.53518236
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
-0.994522,0.9914861,-0.96129954,-0.99607795,0.7028386,-0.9669724,0.9939047,0.99068725,0.9304819,0.85720825,0.97147936,0.22753109,0.9923316,-0.9831595,0.9788596,-0.2184839
-0.9803924,-0.9987605,0.99681073,-0.9917714,-0.997614,-0.9901127,0.98573273,-0.98099375,0.9454513,-0.992479,0.99725723,-0.9913299,-0.9970422,0.012748481,-0.98595095,0.7338513
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
0.9869579,0.8071664,0.99752563,0.98841065,0.8009495,0.99474245,0.99501574,-0.9438152,-0.97479934,0.47679672,-0.8799656,0.89325464,0.9973852,0.9991689,-0.97308385,-0.9844581
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.9922924,0.9893604,0.982826,-0.9921898,0.068512134,0.9952914,-0.99630755,-0.94589883,0.9964217,0.8318107,0.96524936,0.20330316,0.9608009,-0.9974234,-0.92282224,-0.96685493
-0.9803924,-0.9987605,0.99681073,-0.9917714,-0.997614,-0.9901127,0.98573273,-0.98099375,0.9454513,-0.992479,0.99725723,-0.9913299,-0.9970422,0.012748481,-0.98595095,0.7338513
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
-0.9794229,-0.90925556,-0.3675501,0.98247856,0.56401145,-0.72418845,-0.93651074,0.9794949,-0.10968356,0.673871,-0.7342298,0.020585032,-0.97824305,-0.95834434,0.9868961,0.16542287
-0.97258663,0.9870663,0.9974389,-0.96885324,-0.99041486,-0.9873197,0.982459,-0.36910343,0.36848852,-0.99473584,0.7762225,-0.9966455,-0.9921168,0.04268932,-0.94502044,-0.5603253
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
-0.9705708,-0.99763423,0.9956644,0.994433,-0.996776,0.9909937,0.9844982,0.99511105,0.9945656,-0.98169583,0.9987008,0.9618727,0.9986616,0.68363464,-0.98193043,0.53518236
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.9794229,-0.90925556,-0.3675501,0.98247856,0.56401145,-0.72418845,-0.93651074,0.9794949,-0.10968356,0.673871,-0.7342298,0.020585032,-0.97824305,-0.95834434,0.9868961,0.16542287
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
-0.97258663,0.9870663,0.9974389,-0.96885324,-0.99041486,-0.9873197,0.982459,-0.36910343,0.36848852,-0.99473584,0.7762225,-0.9966455,-0.9921168,0.04268932,-0.94502044,-0.5603253
-0.9733451,-0.9941829,-0.98652965,-0.9662157,-0.98735595,-0.9515659,0.95246917,0.98344207,0.35928875,-0.99082714,0.97650576,-0.9670331,-0.9971717,0.02075882,0.98267543,0.017952282
-0.9803924,-0.9987605,0.99681073,-0.9917714,-0.997614,-0.9901127,0.98573273,-0.98099375,0.9454513,-0.992479,0.99725723,-0.9913299,-0.9970422,0.012748481,-0.98595095,0.7338513
-0.9699698,0.9767461,0.9988571,-0.9310716,-0.9946104,0.9965185,0.9851345,-0.033197455,0.99229246,-0.99437106,0.991638,-0.9962925,0.9820501,0.68464035,-0.6453316,-0.6136259
