Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
2956,The Black Keys,Fever,1.1319174037034272,0.39812785340622175,0.04906928887650496,9.0,0.19813783024018033,0,-0.5547554348975117,-0.8356015082831953,-0.5130425561697112,-0.4176438294107561,1.0716301551908294,0.16405023810064284,0.43047767169251594,4,6
2957,Tom The Mail Man,Forever,0.5510579376952236,0.9781487990617164,-0.42135084815176727,10.0,-0.33465965307109174,0,2.309793447241271,-0.30520449671372113,-0.495157333439534,-0.5825744083447815,0.38260242190019994,0.3483585422921127,-0.2450655952535246,4,5
2958,Royal Blood,Boilermaker,1.248089296905068,-0.5866993772380036,0.489823291137228,7.0,0.8195470578607422,1,1.1948554196561472,-0.8513612032072149,2.0021150178895275,-1.0320220872870915,0.821074615812419,-0.9542921962044278,0.00620958799556458,4,10
2959,Westlife,Why Do I Love You,-0.02980152831298008,0.6398032474293448,0.15501977018917842,10.0,0.39727982407484635,1,-0.6950368545183058,-0.5032988607786181,-0.495157333439534,-0.6205156305955475,1.029870898627761,-0.9382447795646855,-2.4070778243400874,4,9
2960,American Authors,What We Live For,0.6672298308968644,0.8633529869007336,0.9432913511554719,6.0,0.8277399975476077,1,-0.5249733069164075,-0.6357185050192069,-0.495157333439534,-0.2850737277712558,0.5412875968398602,-0.08901819941427848,-0.35000648032142395,4,10
2961,The Fratellis,Stand up Tragedy,-0.26214531471626157,0.29541581094639446,1.0110996591955832,2.0,1.1569352374210113,1,-0.5628888153092338,-0.8455906482916961,-0.5144338624176903,1.0868889324001554,1.459991241227366,-0.5968816952218154,0.1886723981509483,4,10
2962,Paul McCartney,Dominoes,-0.26214531471626157,1.105028380923856,0.17197184719920625,6.0,0.3325256316554963,1,-0.7128423613017344,-0.2126387313338877,-0.5034047889855701,0.10747659836188168,0.7333801770299753,-0.7347066596530188,1.074615860946703,4,9
2963,Shlomo Artzi,◊õ◊û◊ï ◊ê◊ñ,-0.8430047807244653,0.23499696244061372,-0.6713939840496772,2.0,-1.5257488126317085,1,-0.674520073324416,-0.5661164078427593,-0.5144705201259918,-0.7446384469719336,0.5788709277466219,0.5339533482395107,1.071320977520485,4,10
2964,Zonderling,Lifetime - Acoustic Version,0.6091438842960439,1.105028380923856,-1.8622773940041313,7.0,-1.2155984730037819,1,-0.5968287340070911,2.023603275876682,-0.5145168875618011,-0.4772437369708345,0.7292042513736684,-0.9703396128441696,-0.24604484382425368,4,9
2965,Hollywood Undead,Undead,-2.237067499144154,-0.1879349770998509,1.1890964678008749,2.0,0.6570456139088997,0,0.3695214403960037,-0.792647227409641,-0.495157333439534,0.5090888717165679,-0.0015827384800296256,1.3690622643840675,0.6464423035382555,4,10
2966,Paul Young,"Every Time You Go Away - Live at Live Aid, Wembley Stadium, 13th July 1985",-0.9010907273252856,0.07186607147500634,0.6042498109549158,5.0,0.26001620402379344,1,-0.18430619416276475,-0.3640600557401525,-0.495157333439534,2.997944786805842,0.7083246230921342,-1.206785093460118,-2.407038272682329,4,9
2967,END,Pariah,-0.3202312613170819,-2.1817569777906143,1.0534798517206527,6.0,1.457038827555499,1,-0.2849760791601084,-0.8522176428661214,-0.5012304740619564,0.7579240735866359,-0.6822586204580452,0.523187359860949,0.011509050848922106,4,8
2968,Adir Getz,◊©◊ï◊ë ◊ó◊ï◊ñ◊®◊™,-0.08788747491380045,0.18061999878541105,-0.8451527734024622,10.0,0.03914077560578893,0,-0.15134833236870754,1.1097679896616037,-0.495157333439534,-0.6517561112378877,-0.07257347463724605,0.581858610993171,0.11342002563327142,4,9
2969,Chicken Shack,The Way It Is,-0.3783172079179023,0.5068817807166272,-1.612234258106221,4.0,-0.7374128296044861,0,-0.6799882826266087,-0.08845090963722464,-0.5084489198059003,-0.24861781260605256,-0.30642531139042933,-1.3289011943452447,0.6376866692587952,3,2
2970,Filter,Take a Picture,1.0738314571026069,-0.012720316433086718,0.4771092333797071,2.0,-0.24498035333867044,1,-0.6335762825267098,-0.8455906482916961,-0.5134387588096457,-0.06156177046883414,-0.8994067545860011,-0.8024849890048411,1.7840641695828112,4,10
2971,L.A. WITCH,Fire Starter,-0.43640315451872264,-2.0548773959284747,0.7229143500251102,9.0,1.3913563843991494,1,-0.5764549338679132,-0.8521288279990417,2.5436864541896598,0.8796249753730219,0.7459079539988958,1.097644249192479,-0.08903097593640645,4,10
2972,Nickelback,When We Stand Together,1.3061752435058884,-0.5866993772380036,1.0068616399430763,10.0,1.385144235198051,0,-0.37432749154152484,-0.8517979388674785,-0.5144447606269585,-1.102614555536549,1.6437319701048672,2.209588030027273,-0.20914445356489683,4,10
2973,Jacco Gardner,Find Yourself,-0.5525750477203634,0.21687130788887948,0.32877855954196367,10.0,0.38904775921603435,0,-0.6608588651347034,-0.7804757999665336,1.9752163243244636,-0.6387886066173477,1.109213486097591,0.9250837373512013,0.06031019138549272,4,6
2974,Jo Dee Messina,My Give A Damn's Busted,0.3768000978927625,0.736473405038594,0.8966731393778954,2.0,1.1205306072978054,1,-0.6185934408814648,-0.26253731924095014,-0.5144863721919744,0.4423592064604453,1.167676445285887,-0.6336147058845163,-2.407081510922942,4,4
2975,Widowspeak,When I Tried,-0.7268328875228245,-1.4265213714683556,0.8754830431153606,6.0,0.96318319727261,1,-0.4239157482850985,-0.5122765805152817,0.9204876216395815,0.12836867818385184,0.11534317989656213,0.5576520647960915,0.8480983856799297,4,6
2976,The 1975,She Lays Down,0.26062820469112175,-0.18189309224927286,-2.290317338507333,7.0,-2.4995711662524265,1,-0.4939048806224913,1.7214956800588472,-0.5113095421036723,-0.7346098552404722,0.0610561463645731,-1.3484695631591077,0.3427830820408692,4,10
2977,Duran Duran,INVISIBLE,0.14445631148948102,0.6156357080270325,0.8670070046103467,7.0,2.113458083574739,1,1.3021129503161377,-0.356167138339905,-0.5144403022657237,1.462953826717501,-0.6237956612697493,-0.2947907697441372,-0.2014026295704267,4,9
2978,Ninajirachi,Holy Water,-1.7723799263375912,-1.6319454563880098,-1.0273876012602614,7.0,-0.2764567403844595,1,-0.5020030583662435,-0.08474167053679954,-0.41595388101097935,-0.12584058160917025,-1.4589807925311182,-1.6986350279372788,0.2080499992799643,4,6
2979,Kanye West,POWER,1.9451206561149124,-0.006678431582508643,1.0661939094781736,6.0,0.830614094374727,0,0.4580566990257434,-0.7817782766254671,-0.495157333439534,3.226913678752281,0.37425057058758626,1.0595908814644828,0.9579585547443153,4,5
2980,Nas,Halftime,0.8995736173001458,1.346703774946979,0.5533935799248324,4.0,0.15670481825324142,0,1.0988222514035002,-0.7244013181055963,-0.5144989052675487,-0.09721134221865757,0.6707412921853725,-1.0417404602982128,0.597445313287539,4,5
2981,Omer Adam,◊ê◊ô◊ü ◊°◊ï◊§◊ô◊ù ◊ò◊ï◊ë◊ô◊ù,-0.3783172079179023,0.8210597929466871,-0.6120617145145798,9.0,-0.10788745536026953,0,-0.6131490986427819,0.07545261202883217,-0.495157333439534,-0.6976848133441298,-0.4024716014854866,-0.4610203387338715,0.0008410017136849988,4,9
2982,Red Hot Chili Peppers,Dani California,1.887034709514092,0.07790795632558442,1.0619558902256667,6.0,2.089754708527587,1,-0.4440691223424653,-0.7679049755416837,-0.5144958339180321,1.0558128801787792,1.0173431216588404,-0.8975506977060989,0.8435247188260537,4,10
2983,Rico Nasty,OHFR?,1.0738314571026069,1.9146409509013176,0.23130411673430362,1.0,0.5242312366117412,0,4.457164062919488,0.6762167914802771,-0.495157333439534,-0.7562248296503751,1.359769025476002,1.1958923569741922,-1.0135453118474675,4,5
2984,Scar Of The Sun,Inertia,-0.7849188341236448,-0.4175266014218178,1.036527774710625,11.0,-1.131296342957426,0,-0.29561504247803483,-0.8520882375969172,-0.514427917950013,-0.03315089010364164,-1.408869684655436,-0.7276986106141443,0.24476606039659568,3,8
2985,Fugees,Ready or Not,1.5966049765099901,0.3860440837050656,-1.0189115627552474,10.0,-1.3561185436659824,0,4.636168200088658,-0.014852211427676678,-0.495157333439534,-0.7593172387554897,0.3199635370555972,0.2632124392352523,0.20790023185149983,3,6
2986,IMMERSE,With You,-0.20405936811544118,-0.5746156075368475,-0.5781575604945242,4.0,-0.3665179997430223,0,-0.6403919570228225,-0.8219087409041204,0.13020605099246788,0.1492088091420567,-1.5341474543446416,-0.7681218499977983,-0.2584985815296439,4,8
2987,ODC,I Don't Know You,-0.26214531471626157,-0.7377464985024555,1.2145245833159166,5.0,2.1925231958919924,0,0.20616952589509496,-0.8514141385606226,-0.46554042978089355,1.6680266640909185,-0.9035826802423079,0.8583210672803749,0.15030889532120792,4,8
2988,Arik Einstein,◊®◊ï◊ó ◊®◊ï◊ó,-0.8430047807244653,0.3497927746015972,-0.6629179455446633,6.0,-1.4887619908595962,1,-0.5683136890384111,1.6017017246616505,-0.5145077230235161,-0.5372705051596107,1.8775838068580508,0.5642538501225676,0.05474575538946732,4,10
2989,Mouth Culture,ihatesadsongs,-0.6106609943211838,0.651887017130501,0.20163798196675495,11.0,1.0016793226653222,1,-0.626763916771198,-0.6766559593565417,-0.514532838852658,0.8221974076103048,0.14457465949071008,-0.19014400849214777,-0.5753488573033222,4,10
2990,Sonia Leigh,Jack Is Back,-0.6687469409220042,0.808976023245531,0.43896706010714454,10.0,-0.22882318619888983,0,-0.4682914389622712,-0.8247578985647229,-0.513929103451054,-0.3290311800138868,0.4285376041195753,0.31497720725669903,-0.5422963378983597,4,2
2991,You Me At Six,Glasgow,0.31871415129194214,-0.07918104978944555,0.05754532738151887,7.0,1.112207009839483,1,-0.6499394661250759,0.7810524349381076,-0.5140133089290521,-0.7253633322666905,-1.0539160038693545,-1.1676483558323922,1.5071096326377789,4,10
2992,Hacktivist,Armoured Core,-0.1459734215146208,0.4525048170614245,1.2738568528510141,9.0,1.42423605759619,1,1.06263969948594,-0.844665592926197,-0.5143694643977923,-1.138944051873746,-0.46511048633008933,-0.6657433944733671,0.4410996385420717,4,8
2993,Kenny Wayne Shepherd,I Want You,-0.6106609943211838,-0.6833695348472528,0.642391984227478,3.0,0.6979237924296531,1,-0.344925440521211,-0.8102682439174642,0.18212440107865066,-0.6647437104454301,0.9380005341890103,0.28024165984662475,2.059486470528938,4,2
2994,Ihsahn,Spectre At The Feast,-0.3202312613170819,-0.9129611591692194,0.3753967713195402,4.0,0.523507291550491,0,-0.5656009900266415,-0.8513082684888997,-0.4637749177421813,0.7836925848373334,-0.46511048633008933,1.9366465259141896,0.5744041704468542,4,8
2995,"I'm With Her, Paul Kowert",Send My Love (To Your New Lover) - Live,0.43488604449358287,-0.3208564438125686,-1.5529019885711235,6.0,-0.6229211920087069,0,-0.3796799439547274,1.787477397414155,-0.5096909594502339,2.9682592716558345,0.048528369395652554,1.2908564997473502,-2.407076504466583,4,0
2996,Dead Vibrations,Reflections,-0.7268328875228245,-1.2150554016981228,1.1170501405082571,2.0,0.5992321802005335,1,-0.5155104152125718,-0.8521517705654237,2.5889029396688144,-0.22682013664687872,-0.25631420351474715,0.2285446024439105,0.3069310637807635,4,10
2997,John Mayall & The Bluesbreakers,All Your Love - Stereo Album Version,-2.527497232148256,-1.1123433592382959,-0.4298268866567807,2.0,-0.1568181143296747,0,-0.6117883430592491,0.4522022015726356,-0.5140133089290521,0.6016267388736216,1.5017504977904343,-0.03705029953663251,0.05428493253265362,4,2
2998,Of Monsters and Men,Slow And Steady,0.3768000978927625,-1.3721444078131528,0.5957737724499019,8.0,0.004393830461520481,0,-0.3022684928630668,-0.7770044074585098,0.24626639204514328,1.1425371007890603,-0.744897505302648,-0.18493029084969953,1.0676343946659754,4,10
2999,Useless ID,Stopwatch,-1.6562080331359503,-1.553400953330495,1.3967594111737158,9.0,2.108558703838276,1,1.6306548585087235,-0.849905729812742,-0.5144363392813278,-0.6053185245604018,0.015120964145197768,1.8933117299250124,-1.4673521406661771,4,6
3000,Biosphere,Angel's Flight,0.02828441828784029,0.029572877520959814,-1.612234258106221,1.0,-1.8535793090120343,1,-0.5452724453384542,2.085248661884405,2.7836030274682217,-0.5448041701001705,-0.7323697283337274,0.6521760885474843,1.6522342708198328,1,6
3001,girlfriends,Congratulations (feat. Jasiah),0.4929719910944032,0.1624943442336768,0.9687194666705137,11.0,1.3548323504514326,0,0.6459148183859811,-0.8312081717489151,-0.495157333439534,-1.2292359317609598,1.4391116129458317,1.6008018569980669,-1.0844544289396754,4,5
3002,Armik,Solo Guitarra,-0.1459734215146208,-1.2452648259510133,-1.2223364868755813,11.0,-0.1433701561402773,0,-0.4481032727063661,2.1482803002955686,2.5034439050202155,-0.5297436059720404,0.5621672251213944,-1.208545569547178,-2.407083903361611,4,7
3003,Smoothboi Ezra,My Own Person,0.20254225809030138,0.3437508897510191,-0.48492113693937117,7.0,0.05341801729167819,1,-0.5913928277046853,1.7017545301227703,-0.514388783715861,-0.5147100563232133,-0.9328141598364559,-1.1075890370161419,0.6443686006825938,4,9
3004,Luz,counting houses,0.5510579376952236,0.14436868968194258,-0.7137741765747468,10.0,-1.1327681536000247,1,-0.3009375503909557,1.1351494958035269,-0.5142099590609084,0.9555880483907531,-0.2771938317962814,0.9189559263558563,-0.09317838164772972,4,9
3005,Childish Gambino,Redbone,2.2355503891190143,1.2077404233836833,-1.336763006693269,1.0,-0.957672080957524,1,0.5585605624369515,-0.17085319633078078,-0.4676500607923802,-0.6129136330838412,0.35754686796235885,1.267801034068733,1.3593352630290463,4,9
3006,Cuarteto El Huenoa,Moviente,-0.26214531471626157,-2.103212474733099,-2.2987933770123474,8.0,-2.1716245914070025,1,-0.4993031464879419,2.1772416844895632,2.7427042972439364,-0.7238232364001641,-1.879078913555587,-1.8029432360956033,-2.4070970560139746,4,7
3007,Andromida,Celestial,-0.20405936811544118,-0.10334858919175786,1.384045353416195,7.0,1.1025323099696915,0,0.5335019987349195,-0.8518795558810295,-0.24226814111741043,-0.34373504638536334,-1.5299715286883346,0.9243389205451367,0.5605794847424432,4,8
3008,Ray LaMontagne,Such A Simple Thing,1.3061752435058884,-0.12751612859407016,-1.7224227586714016,10.0,-0.9659515037503861,1,-0.6868265420788175,1.8858221732476974,-0.5105472079375051,-0.32168890912640213,-1.4882122721252662,-1.5690707589915125,1.0074278884232657,4,9
3009,Arik Einstein,◊ê◊ë◊©◊ú◊ï◊ù - ◊©◊ë◊ú◊ï◊ú - ◊®◊ô◊û◊ê◊°◊ò◊®◊ô◊†◊í,-0.9010907273252856,-0.5625318378356913,-1.3664291414608174,4.0,-1.643850316834772,1,-0.16320424741308262,-0.45585822185141434,-0.4130410052546567,-0.09006928666754575,-0.9119345315549217,-1.582748303975597,0.4634956293832174,4,10
3010,"Ali Farka Touré, Toumani Diabaté",Warbé,-0.3783172079179023,0.3074995806475506,-1.870753432509145,4.0,-2.177666136854112,1,-0.38905165098714395,2.064795750239047,2.701465095005819,1.0992871620013902,-0.4776382632990099,0.868206817615406,-2.4070637821075964,4,7
3011,"Kane Brown, blackbear",Memory,2.003206602715733,-0.6592019954449405,0.9602434281654998,9.0,0.47336036348355454,1,-0.3475958100714546,0.6165286947614859,-0.495157333439534,0.5884694336878874,1.4975745721341276,-0.31720298454478996,-2.4070902707814694,5,9
3012,Aya Korem,◊õ◊ï◊ó,-1.4819501933334893,-0.3148145589619905,0.5703456569348602,1.0,0.6467425246886991,0,-0.3342490409997017,0.26099633454780563,-0.495157333439534,-0.5674458813453147,-0.4901660402679304,-1.411406583271514,0.22060742212813755,4,10
3013,Ben Harper And The Innocent Criminals,Call It What It Is,-0.3202312613170819,0.4343791625096902,-0.43406490590928765,6.0,-0.15900668722672803,1,-0.5087551115899939,0.7627321055706998,-0.5145186213952758,-0.3954026796527173,0.06523207202087995,0.3102374639453832,0.21496234213216975,4,2
3014,The Apple Pie Motherhood Band,Grandmother Hooker,-1.7142939797367707,-0.4900292196287544,0.5449175414198184,9.0,-1.0930915908017567,1,0.21258627663298832,0.15693161314684775,-0.41498273210369596,0.4423592064604453,0.4327135297758821,-1.5139543153427777,-0.32327875462622946,4,2
3015,Denzel Curry,Pyro [Sango Leak Feat. Kenny Mason],0.26062820469112175,1.0869027263721218,0.5194894259047768,7.0,0.2632656160624929,1,3.424513964430529,0.10751513249451126,-0.495157333439534,0.20453047324832666,0.1403987338344032,-1.2426378660792887,-0.52111000705635,4,5
3016,Television,Marquee Moon - Remastered,0.14445631148948102,-0.2966889044102563,-0.02297703841611331,7.0,-0.10984129793927733,1,-0.49795338532264566,-0.5818577921773277,1.322706900275356,-0.7515883543253918,1.0465746012529884,-0.15239533854845014,5.023648852983108,4,6
3017,Skating Polly,Hollywood Factory,-0.8430047807244653,0.37396031400390944,0.25249421299683844,11.0,0.4145200709255318,1,-0.3369173794645174,0.8475835600580737,-0.512255197486321,-0.6053185245604018,1.9819819482657215,0.06823971259332144,-0.3904091242925649,4,1
3018,Briston Maroney,Sinkin',0.02828441828784029,0.27729015639466026,0.3711587520670332,4.0,0.02111657260115933,1,-0.1552991911844024,-0.845106071292701,-0.495157333439534,0.5157327101001892,-0.2354345752332129,0.25058440884153144,-0.223280194697657,4,6
3019,Calvin Harris,One Kiss (with Dua Lipa),2.1774644425181937,1.497750896211431,0.8458169083478119,9.0,1.5460298881704653,0,0.4201813941319506,-0.6919464085645154,-0.5144298994384462,-0.7786706895618931,0.44106538108849586,0.04396545577750895,0.0680404948085425,4,9
3020,SK√ÅLD,Gr√≥tti,0.26062820469112175,0.7062639807857036,0.735628407782631,6.0,-0.849078073501008,0,-0.5818850556128246,-0.6235528638574732,2.4628717653738255,1.124028734749861,0.1988616930226991,-1.1069457861381777,-0.41328897913336504,4,8
3021,Thyla,Everything,-0.49448910111954303,-0.2423119407550536,-0.33235244384912116,7.0,-0.8133243853185381,1,-0.21205074312694241,-0.8449298746691364,-0.48081874635069866,-0.6281245296038995,-0.6906104717706589,1.1623417453919458,0.6458317132529774,4,1
3022,Life Of Agony,Love to Let You Down,-0.3202312613170819,-1.7165318442961028,1.3077610068710697,5.0,1.544372046024924,1,0.9656942918428261,-0.846604026752726,-0.495157333439534,0.16307349664142787,1.0256949729714542,2.0870318101203815,0.1293990581932864,4,8
3023,Shouse,Love Tonight - Edit,2.351722282320655,1.111070265774434,0.07873542364405366,5.0,0.012887564374560739,0,-0.6772539116233771,-0.8428160638371629,-0.5130177945568213,-0.7423230912735989,-0.16026791341968963,0.011261226929426986,-2.4070732525933667,4,9
3024,El Alfa,La Mam√° de la Mam√°,2.061292549316553,2.2892378116371583,1.121288159760764,11.0,1.6679261905436922,1,0.356827824022383,0.24726203660906257,-0.49816828558228055,3.105900867805571,1.2929542149750923,0.24655562702691264,0.1158854279172247,4,9
3025,Run The Jewels,yankee and the brave,0.6091438842960439,0.3135414654981287,0.9136252163879233,10.0,0.4925802044538075,0,3.9060294055411564,-0.1519898086834674,-0.495157333439534,0.7836925848373334,1.08415793215975,-1.3775174185956025,-0.7185149983439179,4,5
3026,Pijn,Distress - Radio Edit,-1.3657783001318486,-1.9884166625721162,0.08297344289656061,6.0,-0.26784103716205304,0,-0.48311457486654785,-0.8520754428736533,2.4492735395413456,1.7772857290182882,-1.7262400345347564,-1.319794116125644,0.6717645195201682,4,8
3027,Barbara Mandrell,(If Loving You Is Wrong) I Don't Want To Be Right,-0.5525750477203634,0.4706304716131587,-0.5357773679694546,4.0,-0.9100208651850467,0,-0.5628888153092338,-0.704302367569367,-0.5144883537037889,-0.32168890912640213,0.975583865095772,-1.6399299214956906,-2.4070841888797685,4,4
3028,Toosii,rich nigga (feat. Key Glock),0.7253157774976847,1.582337284119524,0.4432050793596515,1.0,0.7629603250418376,0,2.6912908978949015,0.03233689775356424,-0.495157333439534,-0.36583932737034613,1.2010838505363417,1.2652618858662423,-0.538701919615213,4,5
3029,Headcharger,Death Sound,-2.004723712740873,-0.3148145589619905,0.9644814474180067,10.0,0.012594184096501763,0,-0.4494482472551683,-0.852215480933075,-0.02440664983281056,0.4356569256698071,0.2865561318051429,0.517770510362302,0.3983698391440215,1,10
3030,The Lachy Doley Group,Get It While You Can (feat. Zkye Blue),-0.959176673926106,-0.24835382560563168,-1.1841943136030186,6.0,-0.08121526794269336,1,-0.5832429144308742,1.1463834666086457,-0.5142931785959104,1.805802944969022,-0.9703974907432175,-0.6065304583912806,0.6924900275053643,3,2
3031,Shlomo Artzi,◊ú◊ê ◊¢◊ï◊ñ◊ë ◊ê◊™ ◊î◊¢◊ô◊®,-0.6106609943211838,0.5068817807166272,-0.9511032547151361,6.0,-1.0361818583052558,0,-0.4993031464879419,-0.1935962345754166,-0.495157333439534,0.8029671085074918,-0.8910549032733874,0.05121049198194946,0.8877637130801688,4,10
3032,Roxy Music,Virginia Plain,0.43488604449358287,0.27124827154408215,0.19316194346174104,6.0,-0.1867405121685749,1,-0.5601771646835625,0.7719017790827054,-0.5143432100606702,0.7191221446424018,0.3867783475565068,0.2878252491447304,-0.35212626546276693,4,6
3033,Zachary Knowles,johnny & june,0.43488604449358287,0.3256252351992849,-0.9850074087351918,8.0,-0.24366000471900276,0,-0.49795338532264566,1.4837641835006572,-0.5144452560006767,0.03745779779118657,0.1654542877722443,2.006049910115607,-0.5129188807764865,3,9
3034,Static-X,Hollow (Project Regeneration),0.02828441828784029,-0.34502398321488087,1.371331295658674,6.0,0.21083377033097522,1,-0.11715407078661876,-0.8520913259839537,0.3927781856954914,1.0308688091413316,0.18633391605377855,1.1156891290848476,-0.5420198441842715,4,8
3035,We Are Scientists,"Nobody Move, Nobody Get Hurt",0.43488604449358287,-0.4416941408241301,1.299284968366056,6.0,0.8339029633185441,1,0.2523047738424499,-0.849151718778542,-0.495157333439534,0.968181892506521,0.44524130674480267,0.7216810386770005,-0.19158710272029492,4,10
3036,Blackfield,Family Man,-0.6687469409220042,-1.4990239896752924,0.07873542364405366,2.0,-0.7700206906626907,1,-0.4427246632330121,-0.552903926623244,1.46757592085159,1.1732938387259118,-0.4358790067359414,-0.45079603530517526,0.12135769934188735,3,10
3037,Dead by April,Let It Go,0.3768000978927625,-0.7437883833530335,1.1636683522858338,6.0,1.8825641793992056,0,0.9413529293749341,-0.8110549786783997,-0.495157333439534,-0.14737687187130424,-0.31060123704673614,1.1295359506157643,-0.20491640385363113,4,8
3038,The Offspring,Days Go By,0.5510579376952236,-0.8525423106634386,1.3289511031336045,9.0,2.494807478896941,1,-0.07911235864761615,-0.8394712664319598,-0.495157333439534,-0.5147100563232133,-0.7031382487395794,0.9264718050352295,0.37840468887256806,4,10
3039,Pictish Trail,Dream Wall,-1.0172626205269264,-1.384228177514309,-1.5910441618436861,9.0,-1.1415806272500792,1,-0.6417554892538117,1.8763234835723415,-0.4784576009348828,-0.6616859936358658,-1.87490298789928,-2.1786356041361494,0.8306216788352703,4,6
3040,Mister Misery,Ballad of the Headless Horseman,-0.49448910111954303,-1.462772680571824,0.6762961382475337,1.0,0.07108244882765961,1,-0.2544339128837108,-0.8522091275033146,-0.4676500607923802,-0.5222234603961327,-0.9703974907432175,1.7736670666236438,0.7725579988767443,4,8
3041,Moshiko Mor,◊ê◊†◊ô ◊õ◊ë◊® ◊û◊ê◊ï◊©◊®,-0.02980152831298008,-0.05501351038713325,-0.501873213949399,2.0,-0.35922216710512783,0,-0.47367985870561685,-0.08845090963722464,-0.495157333439534,-0.7230532945795818,-0.23961050088951974,1.395164707905674,-0.1894097147218502,4,9
3042,Theory of a Deadman,Hallelujah,0.8995736173001458,-1.5594428381810732,-1.5486639693186166,9.0,-0.5470959710870874,0,-0.5764549338679132,1.5991711024815238,-0.495157333439534,-0.3510966644976972,-1.379638205061288,-0.6446853920473763,0.8592963811005025,3,10
3043,Shake Shake Go,Blackbird,0.20254225809030138,0.7606409444409064,-1.243526583138116,9.0,0.4308382313424257,1,-0.6199548565453203,1.3331104583629645,-0.5106808554469869,-0.5372705051596107,-1.1666659965896393,-0.2649303868828446,0.7913019685776415,4,10
3044,OneRepublic,All Fall Down,-0.3783172079179023,-0.24835382560563168,0.6508680227324919,7.0,0.7983743568284866,1,-0.6294884662301372,0.10041023619255109,-0.495157333439534,-0.5825744083447815,-0.28136975745258824,-1.0218673937000509,0.4089687648507366,4,10
3045,Dick Dale and his Del-Tones,Misirlou,0.4929719910944032,-1.5352752987787608,0.9178632356404302,4.0,-0.5215268125384986,1,-0.3022684928630668,-0.7865573166428106,1.5039648231458147,1.627411553958742,0.40765797583804103,1.7005057430825408,-0.8527411759623277,4,1
3046,Scorpion Child,Acid Roulette,-0.43640315451872264,-2.151547553537724,1.1679063715383402,6.0,1.3370295451209806,1,-0.150031626578937,-0.8521486821360773,0.3555155987689068,0.30728453940369554,-0.26466605482736083,0.370364493380366,1.618939819415043,4,8
3047,Sugaray Rayford,Homemade Disaster,-0.959176673926106,0.07790795632558442,0.8797210623678676,7.0,0.8024316671463287,0,1.1108623996703864,-0.18979757773285494,1.3703402534308708,-0.6808150512894976,1.9569263943278803,1.5956219946649848,-0.16563125531026338,4,2
3048,Thousand Thoughts,Heads or Tails,-0.7849188341236448,-0.7498302682036116,1.0789079672356945,8.0,0.7999964646755406,1,-0.12635202454158373,-0.8488915928212487,-0.495157333439534,-0.4997034244142052,-0.10598087988770061,1.601140410091732,0.23163260897740529,4,8
3049,Free,All Right Now,-0.02980152831298008,1.346703774946979,-0.9171991006950805,2.0,-1.3077630893471877,1,0.12248365226250015,0.13229255625519493,-0.5110521174484008,0.8796249753730219,1.0716301551908294,-0.09890394974930959,-2.4070557918232742,4,10
3050,Dream Theater,"Metropolis - Part I: ""The Miracle and the Sleeper""",0.43488604449358287,-1.5896522624339633,1.036527774710625,2.0,-0.5543195121453031,1,-0.24515164997882857,-0.8517891154969854,-0.4880567628590457,0.9995839587733968,-0.15191606210707592,-0.6026032425047614,4.184179375297015,4,8
3051,The Clash,Rudie Can't Fail - Remastered,0.31871415129194214,0.5612587443718299,0.09144948140157452,6.0,-0.5728632232612054,0,-0.23190191625518103,-0.8385035086559529,-0.495157333439534,-1.1042258602963044,0.8252505414687259,-0.8702971736660301,-0.0008525222851053412,4,10
3052,Lil West,Whole Lotta,0.14445631148948102,-0.3148145589619905,-0.7137741765747468,6.0,-0.46282112567358574,0,0.9778491578640802,-0.12571582415024482,-0.5145241696664726,-0.4772437369708345,0.9087690545948623,-0.9284944504671208,-0.4630232859549834,3,5
3053,Just Geo,iBunk,-2.1208956059425135,1.1896147688319492,0.29911242477441496,6.0,0.004686226013321981,1,-0.45752080276686796,-0.8368763945789406,1.4442793956049065,-0.5901489246145595,0.6540375895601451,0.5862598012108218,-0.3083135323512046,4,5
3054,"Max Richter, Daniel Hope, Konzerthaus Kammerorchester Berlin, Andre de Ridder","Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1",1.0738314571026069,0.9539812596594041,-1.3621911222083105,1.0,-1.1632934406169433,0,-0.46963834993361625,0.9337783187081206,2.6729126784400865,1.1363721857026727,-1.3504067254671401,-0.5817145166256033,-2.407090622350865,3,7
3055,The Oak Ridge Boys,American Made,0.3768000978927625,0.9237718354065138,-0.5739195412420173,8.0,-1.5046359691454807,1,-0.5900341800835258,-0.3997539644337161,-0.5100967928846349,-1.124393350854319,2.0362689817977104,0.2121586327105026,-2.4070890171512507,4,4
3056,Swaine Delgado,F Me Up,-0.26214531471626157,1.177530999130793,-0.40016075188923245,11.0,-1.2065113345856733,0,-0.5981880396645867,1.0557004615099976,2.008072722227797,-0.5674458813453147,-1.0330363755878202,-0.45370759191069804,1.3292665716219525,4,6
3057,Incubus,Megalomaniac,0.8414876706993254,-0.0670972800882894,1.1890964678008749,7.0,0.9133578331209994,0,-0.3435904462811151,-0.8276088972697455,-0.5116313417353259,0.8732635316656814,-0.48181418895531675,0.5872754604918181,0.9891447415791823,4,10
