Id,SalePrice
2736,141757.03624523332
2737,123890.30345897315
2738,133108.7884147711
2739,159060.7810239488
2740,130876.01614203004
2741,143872.19138565817
2742,149915.81162808466
2743,150170.43793537022
2744,153701.01850611443
2745,140812.4202812801
2746,135209.0612936779
2747,142382.9229434444
2748,116818.58337785845
2749,132845.08087643416
2750,133468.50146133325
2751,134478.31709006266
2752,186526.1479850158
2753,152293.6144837946
2754,217998.58469765415
2755,130250.7027110826
2756,96875.23539408491
2757,69208.70607785492
2758,83797.61208478856
2759,164243.85362509586
2760,130795.86806590935
2761,143865.4877936535
2762,142230.8097837069
2763,180836.94033733604
2764,147738.3926075444
2765,276389.5643805327
2766,127243.69035386508
2767,88714.9002969042
2768,130241.63784721681
2769,125720.85604351484
2770,137924.32608857128
2771,111886.20057794976
2772,115078.73121725304
2773,161656.5887473842
2774,139400.75460518987
2775,118053.62712468923
2776,137318.4088320831
2777,141004.29366388102
2778,110783.0375613057
2779,122279.16824575869
2780,100578.8773239562
2781,97778.3431442072
2782,96244.60502306494
2783,105798.8539714714
2784,125494.97618648861
2785,135978.5264155396
2786,69155.90104905066
2787,120601.2372450933
2788,78883.73967868125
2789,167338.48052183448
2790,100477.56570364189
2791,115191.99781536283
2792,63686.36978822818
2793,163603.28743757657
2794,97250.26722014253
2795,118771.79920085607
2796,102268.87320658437
2797,191482.8126616671
2798,109876.84746743072
2799,118383.53155072588
2800,70529.39131382806
2801,106791.56348801241
2802,131571.11227317885
2803,158751.2833131672
2804,131234.160283736
2805,99821.84726529282
2806,83330.48646378228
2807,162111.0043275026
2808,152157.24310407223
2809,132945.63137664302
2810,132365.63529411907
2811,162686.04599282934
2812,153388.01969058556
2813,149334.5368159787
2814,149302.2472963364
2815,101490.76472010158
2816,242144.3790131796
2817,153321.5648599575
2818,130406.48386096163
2819,165736.44888673356
2820,138728.5192066067
2821,102846.5216765845
2822,189024.8344725357
2823,299766.3176419582
2824,185102.13657359115
2825,142102.25214356644
2826,131857.06918015663
2827,134110.4110922119
2828,223979.05090274484
2829,206510.84074666785
2830,231908.72298627254
2831,177198.32167422943
2832,244459.58210549082
2833,300974.399725848
2834,218630.65528679977
2835,221110.88470629146
2836,192375.6426690882
2837,158964.2336106767
2838,149356.3791439933
2839,177935.22838060305
2840,199304.5532387488
2841,203296.70524728525
2842,226057.25730380585
2843,148897.09689429405
2844,164906.17517510083
2845,123801.82913045686
2846,209793.63604722582
2847,205239.39378704008
2848,213573.05005660056
2849,202248.45195815264
2850,279049.0808721548
2851,217556.3154945935
2852,232939.70574076785
2853,235031.99685906924
2854,139045.8471336748
2855,202012.35991123182
2856,202556.8094216997
2857,185760.28582742173
2858,198081.13824159806
2859,119272.92586640212
2860,128715.47349183397
2861,123645.92697689933
2862,187475.85785886325
2863,121793.46161980345
2864,250531.4072133987
2865,139679.98542767487
2866,136319.00233536446
2867,96184.34723723035
2868,99507.40929740501
2869,108809.53844744885
2870,131476.92555129537
2871,90036.92569810039
2872,52502.27650528534
2873,99493.69958737287
2874,139531.70674436257
2875,118847.24068698367
2876,160801.99422122724
2877,139218.73049047592
2878,166474.38556601765
2879,135550.3102075234
2880,98009.56124286135
2881,146551.05029383174
2882,169503.52174814467
2883,192939.37817543454
2884,187431.0885406743
2885,182074.25678461272
2886,227384.19497639584
2887,97153.23333908527
2888,131617.8852960042
2889,62065.718269062316
2890,82188.77903313615
2891,140263.82316654114
2892,57329.99099674857
2893,95563.83369199313
2894,64844.6578779133
2895,317363.4536590109
2896,278676.43321936886
2897,205816.3500488136
2898,142184.7854765512
2899,211094.1173421346
2900,158417.84383328632
2901,200399.1328972004
2902,184924.6237379267
2903,325034.02779517573
2904,349845.6273307025
2905,91801.3604558669
2906,196902.4822848466
2907,109582.99590702422
2908,129030.31311152871
2909,139914.00770130137
2910,79749.61568559252
2911,81972.33908544523
2912,146180.2769241959
2913,83087.8643364241
2914,80400.5986110551
2915,87707.19119024502
2916,81941.5137419641
2917,165224.0371519666
2918,114250.54933685959
2919,219511.82211318248
